Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,team,match_url
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,,
Javier Rueda Garcia,17.0,es ESP,DF,23-213,20,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,,,f25da7fb_summary,https://fbref.com/en/matches/2a8f1453/Real-Madrid-Celta-Vigo-December-7-2025-La-Liga
Pablo Durán,18.0,es ESP,AM,24-196,45,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,,,f25da7fb_summary,https://fbref.com/en/matches/2a8f1453/Real-Madrid-Celta-Vigo-December-7-2025-La-Liga
Williot Swedberg,19.0,se SWE,"FW,MF",21-309,45,2,0,0,0,3,3,0,0,4,1,0,0,0,0,0,,,f25da7fb_summary,https://fbref.com/en/matches/2a8f1453/Real-Madrid-Celta-Vigo-December-7-2025-La-Liga
Óscar Mingueza,3.0,es ESP,DM,26-208,70,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,f25da7fb_summary,https://fbref.com/en/matches/2a8f1453/Real-Madrid-Celta-Vigo-December-7-2025-La-Liga
Ferran Jutglà,9.0,es ESP,FW,26-309,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,f25da7fb_summary,https://fbref.com/en/matches/2a8f1453/Real-Madrid-Celta-Vigo-December-7-2025-La-Liga
Ilaix Moriba,6.0,gn GUI,DM,22-322,90,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,,,f25da7fb_summary,https://fbref.com/en/matches/2a8f1453/Real-Madrid-Celta-Vigo-December-7-2025-La-Liga
Miguel Román,16.0,es ESP,DM,22-346,83,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,,,f25da7fb_summary,https://fbref.com/en/matches/2a8f1453/Real-Madrid-Celta-Vigo-December-7-2025-La-Liga
Fran Beltrán,8.0,es ESP,MF,26-307,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,f25da7fb_summary,https://fbref.com/en/matches/2a8f1453/Real-Madrid-Celta-Vigo-December-7-2025-La-Liga
Sergio Carreira,5.0,es ESP,DM,25-055,90,0,0,0,0,0,0,0,0,0,3,0,0,2,2,0,,,f25da7fb_summary,https://fbref.com/en/matches/2a8f1453/Real-Madrid-Celta-Vigo-December-7-2025-La-Liga
Marcos Alonso,20.0,es ESP,CB,34-344,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,f25da7fb_summary,https://fbref.com/en/matches/2a8f1453/Real-Madrid-Celta-Vigo-December-7-2025-La-Liga
Carl Starfelt,2.0,se SWE,CB,30-189,90,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,f25da7fb_summary,https://fbref.com/en/matches/2a8f1453/Real-Madrid-Celta-Vigo-December-7-2025-La-Liga
Javi Rodríguez,32.0,es ESP,CB,22-164,90,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,,,f25da7fb_summary,https://fbref.com/en/matches/2a8f1453/Real-Madrid-Celta-Vigo-December-7-2025-La-Liga
Ionuț Radu,13.0,ro ROU,GK,28-193,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,f25da7fb_summary,https://fbref.com/en/matches/2a8f1453/Real-Madrid-Celta-Vigo-December-7-2025-La-Liga
16 Players,,,,,990,2,2,0,0,7,5,1,0,12,5,1,2,10,12,0,,,f25da7fb_summary,https://fbref.com/en/matches/2a8f1453/Real-Madrid-Celta-Vigo-December-7-2025-La-Liga
Ante Budimir,17.0,hr CRO,FW,34-139,90,0,0,0,0,1,1,0,0,2,1,0,0,2,0,0,,,03c57e2b_summary,https://fbref.com/en/matches/e56ae673/Osasuna-Levante-December-8-2025-La-Liga
Víctor Muñoz,21.0,es ESP,AM,22-148,73,1,0,0,0,6,4,0,0,1,1,0,2,0,0,0,,,03c57e2b_summary,https://fbref.com/en/matches/e56ae673/Osasuna-Levante-December-8-2025-La-Liga
Jorge Herrando,5.0,es ESP,DF,24-283,17,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,,03c57e2b_summary,https://fbref.com/en/matches/e56ae673/Osasuna-Levante-December-8-2025-La-Liga
Aimar Oroz,10.0,es ESP,AM,24-011,73,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,,,03c57e2b_summary,https://fbref.com/en/matches/e56ae673/Osasuna-Levante-December-8-2025-La-Liga
Sheraldo Becker,18.0,sr SUR,"FW,MF",30-302,17,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,,,03c57e2b_summary,https://fbref.com/en/matches/e56ae673/Osasuna-Levante-December-8-2025-La-Liga
Abel Bretones,23.0,es ESP,DM,25-109,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,03c57e2b_summary,https://fbref.com/en/matches/e56ae673/Osasuna-Levante-December-8-2025-La-Liga
Jon Moncayola,7.0,es ESP,DM,27-209,90,0,1,0,0,2,0,0,0,2,0,0,3,1,1,0,,,03c57e2b_summary,https://fbref.com/en/matches/e56ae673/Osasuna-Levante-December-8-2025-La-Liga
Lucas Torró,6.0,es ESP,DM,31-142,50,0,0,0,0,0,0,1,0,2,0,0,0,1,1,0,,,03c57e2b_summary,https://fbref.com/en/matches/e56ae673/Osasuna-Levante-December-8-2025-La-Liga
Iker Muñoz,8.0,es ESP,MF,23-033,40,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,,,03c57e2b_summary,https://fbref.com/en/matches/e56ae673/Osasuna-Levante-December-8-2025-La-Liga
Rubén García,14.0,es ESP,DM,32-147,68,1,1,0,0,1,1,1,0,1,0,0,5,1,1,0,,,03c57e2b_summary,https://fbref.com/en/matches/e56ae673/Osasuna-Levante-December-8-2025-La-Liga
Moi Gómez,16.0,es ESP,"FW,MF",31-168,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,03c57e2b_summary,https://fbref.com/en/matches/e56ae673/Osasuna-Levante-December-8-2025-La-Liga
Enzo Boyomo,22.0,cm CMR,CB,24-062,90,0,0,0,0,1,0,0,0,1,0,0,0,2,2,0,,,03c57e2b_summary,https://fbref.com/en/matches/e56ae673/Osasuna-Levante-December-8-2025-La-Liga
Catena,24.0,es ESP,CB,31-041,90,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,,,03c57e2b_summary,https://fbref.com/en/matches/e56ae673/Osasuna-Levante-December-8-2025-La-Liga
Iñigo Arguibide,41.0,es ESP,CB,20-233,68,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,,,03c57e2b_summary,https://fbref.com/en/matches/e56ae673/Osasuna-Levante-December-8-2025-La-Liga
Juan Cruz Armada,3.0,es ESP,DF,33-133,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,03c57e2b_summary,https://fbref.com/en/matches/e56ae673/Osasuna-Levante-December-8-2025-La-Liga
Sergio Herrera,1.0,es ESP,GK,32-186,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,03c57e2b_summary,https://fbref.com/en/matches/e56ae673/Osasuna-Levante-December-8-2025-La-Liga
16 Players,,,,,990,2,2,0,0,14,6,2,0,15,7,0,16,10,8,0,,,03c57e2b_summary,https://fbref.com/en/matches/e56ae673/Osasuna-Levante-December-8-2025-La-Liga
Iván Romero,9.0,es ESP,FW,24-242,81,0,0,0,0,2,1,0,0,0,1,0,2,0,0,0,,,9800b6a1_summary,https://fbref.com/en/matches/e56ae673/Osasuna-Levante-December-8-2025-La-Liga
Goduine Koyalipou,15.0,cf CTA,"FW,MF",25-296,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9800b6a1_summary,https://fbref.com/en/matches/e56ae673/Osasuna-Levante-December-8-2025-La-Liga
Karl Etta Eyong,21.0,cm CMR,FW,22-055,76,0,0,0,0,2,1,0,0,0,2,1,2,0,0,0,,,9800b6a1_summary,https://fbref.com/en/matches/e56ae673/Osasuna-Levante-December-8-2025-La-Liga
Víctor García,17.0,es ESP,MF,28-083,14,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,,,9800b6a1_summary,https://fbref.com/en/matches/e56ae673/Osasuna-Levante-December-8-2025-La-Liga
Brugui,7.0,es ESP,LM,29-034,61,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,,9800b6a1_summary,https://fbref.com/en/matches/e56ae673/Osasuna-Levante-December-8-2025-La-Liga
Iker Losada,18.0,es ESP,MF,24-129,29,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,,,9800b6a1_summary,https://fbref.com/en/matches/e56ae673/Osasuna-Levante-December-8-2025-La-Liga
Kervin Arriaga,16.0,hn HON,CM,27-337,90,0,0,0,0,1,1,1,0,1,3,0,0,0,1,0,,,9800b6a1_summary,https://fbref.com/en/matches/e56ae673/Osasuna-Levante-December-8-2025-La-Liga
Unai Vencedor Paris,12.0,es ESP,CM,25-023,76,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,,,9800b6a1_summary,https://fbref.com/en/matches/e56ae673/Osasuna-Levante-December-8-2025-La-Liga
José Luis Morales,11.0,es ESP,"FW,MF",38-138,14,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,9800b6a1_summary,https://fbref.com/en/matches/e56ae673/Osasuna-Levante-December-8-2025-La-Liga
Carlos Álvarez,24.0,es ESP,RM,22-124,90,0,0,0,0,2,1,0,0,1,2,0,1,1,0,0,,,9800b6a1_summary,https://fbref.com/en/matches/e56ae673/Osasuna-Levante-December-8-2025-La-Liga
Manu Sánchez,23.0,es ESP,LB,25-106,90,0,0,0,0,0,0,0,0,0,2,0,5,1,1,0,,,9800b6a1_summary,https://fbref.com/en/matches/e56ae673/Osasuna-Levante-December-8-2025-La-Liga
Alan Matturro,3.0,uy URU,CB,21-058,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,9800b6a1_summary,https://fbref.com/en/matches/e56ae673/Osasuna-Levante-December-8-2025-La-Liga
Jorge Cabello,14.0,es ESP,CB,21-227,76,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,,,9800b6a1_summary,https://fbref.com/en/matches/e56ae673/Osasuna-Levante-December-8-2025-La-Liga
Olasagasti,8.0,es ESP,MF,25-114,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,9800b6a1_summary,https://fbref.com/en/matches/e56ae673/Osasuna-Levante-December-8-2025-La-Liga
Jeremy Toljan,22.0,de GER,RB,31-122,90,0,0,0,0,1,0,0,0,0,1,0,1,2,2,0,,,9800b6a1_summary,https://fbref.com/en/matches/e56ae673/Osasuna-Levante-December-8-2025-La-Liga
Mathew Ryan,13.0,au AUS,GK,33-244,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9800b6a1_summary,https://fbref.com/en/matches/e56ae673/Osasuna-Levante-December-8-2025-La-Liga
16 Players,,,,,990,0,0,0,0,11,5,2,0,7,15,1,18,5,8,0,,,9800b6a1_summary,https://fbref.com/en/matches/e56ae673/Osasuna-Levante-December-8-2025-La-Liga
Gonçalo Guedes,11.0,pt POR,FW,29-013,63,1,0,0,0,3,2,0,0,1,0,0,1,1,0,0,,,e31d1cd9_summary,https://fbref.com/en/matches/a2938790/Real-Sociedad-Girona-December-12-2025-La-Liga
Arsen Zakharyan,21.0,ru RUS,"FW,MF",22-200,27,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,,e31d1cd9_summary,https://fbref.com/en/matches/a2938790/Real-Sociedad-Girona-December-12-2025-La-Liga
Ander Barrenetxea,7.0,es ESP,LW,23-350,45,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,,,e31d1cd9_summary,https://fbref.com/en/matches/a2938790/Real-Sociedad-Girona-December-12-2025-La-Liga
Jon Karrikaburu,19.0,es ESP,FW,23-084,45,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,e31d1cd9_summary,https://fbref.com/en/matches/a2938790/Real-Sociedad-Girona-December-12-2025-La-Liga
Carlos Soler,18.0,es ESP,AM,28-344,63,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,,,e31d1cd9_summary,https://fbref.com/en/matches/a2938790/Real-Sociedad-Girona-December-12-2025-La-Liga
Pablo Marín,28.0,es ESP,MF,22-162,27,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,,,e31d1cd9_summary,https://fbref.com/en/matches/a2938790/Real-Sociedad-Girona-December-12-2025-La-Liga
Brais Méndez,23.0,es ESP,AM,28-339,76,0,0,0,0,1,1,0,0,5,0,0,1,1,0,0,,,e31d1cd9_summary,https://fbref.com/en/matches/a2938790/Real-Sociedad-Girona-December-12-2025-La-Liga
Beñat Turrientes,8.0,es ESP,MF,23-315,14,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,,,e31d1cd9_summary,https://fbref.com/en/matches/a2938790/Real-Sociedad-Girona-December-12-2025-La-Liga
Takefusa Kubo,14.0,jp JPN,RW,24-191,90,0,0,0,0,1,0,0,0,0,1,1,1,2,2,0,,,e31d1cd9_summary,https://fbref.com/en/matches/a2938790/Real-Sociedad-Girona-December-12-2025-La-Liga
Jon Gorrotxategi,4.0,es ESP,DM,23-313,90,0,0,0,0,0,0,0,0,2,1,0,0,4,3,0,,,e31d1cd9_summary,https://fbref.com/en/matches/a2938790/Real-Sociedad-Girona-December-12-2025-La-Liga
Sergio Gómez,17.0,es ESP,LB,25-099,83,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,,,e31d1cd9_summary,https://fbref.com/en/matches/a2938790/Real-Sociedad-Girona-December-12-2025-La-Liga
Aihen Muñoz,3.0,es ESP,DF,28-118,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,e31d1cd9_summary,https://fbref.com/en/matches/a2938790/Real-Sociedad-Girona-December-12-2025-La-Liga
Igor Zubeldia,5.0,es ESP,CB,28-257,90,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,,,e31d1cd9_summary,https://fbref.com/en/matches/a2938790/Real-Sociedad-Girona-December-12-2025-La-Liga
Jon Martin,31.0,es ESP,CB,19-233,90,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,,,e31d1cd9_summary,https://fbref.com/en/matches/a2938790/Real-Sociedad-Girona-December-12-2025-La-Liga
Jon Aramburu,2.0,ve VEN,RB,23-142,90,0,0,0,0,1,0,1,0,6,0,0,2,4,4,0,,,e31d1cd9_summary,https://fbref.com/en/matches/a2938790/Real-Sociedad-Girona-December-12-2025-La-Liga
Álex Remiro,1.0,es ESP,GK,30-263,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,e31d1cd9_summary,https://fbref.com/en/matches/a2938790/Real-Sociedad-Girona-December-12-2025-La-Liga
16 Players,,,,,990,1,1,0,0,9,4,1,0,20,5,2,16,23,13,0,,,e31d1cd9_summary,https://fbref.com/en/matches/a2938790/Real-Sociedad-Girona-December-12-2025-La-Liga
Vladyslav Vanat,19.0,ua UKR,FW,23-342,45,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,9024a00a_summary,https://fbref.com/en/matches/a2938790/Real-Sociedad-Girona-December-12-2025-La-Liga
Joel Roca,3.0,es ESP,FW,20-188,45,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,,,9024a00a_summary,https://fbref.com/en/matches/a2938790/Real-Sociedad-Girona-December-12-2025-La-Liga
Bryan Gil,21.0,es ESP,AM,24-304,76,0,0,0,0,3,0,1,0,0,5,2,1,0,0,0,,,9024a00a_summary,https://fbref.com/en/matches/a2938790/Real-Sociedad-Girona-December-12-2025-La-Liga
Yaser Asprilla,10.0,co COL,"FW,MF",22-023,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9024a00a_summary,https://fbref.com/en/matches/a2938790/Real-Sociedad-Girona-December-12-2025-La-Liga
Azzedine Ounahi,18.0,ma MAR,AM,25-237,90,0,1,0,0,1,0,1,0,1,5,0,2,3,1,0,,,9024a00a_summary,https://fbref.com/en/matches/a2938790/Real-Sociedad-Girona-December-12-2025-La-Liga
Viktor Tsyhankov,15.0,ua UKR,AM,28-027,89,2,0,0,0,3,3,0,0,0,0,1,5,1,0,0,,,9024a00a_summary,https://fbref.com/en/matches/a2938790/Real-Sociedad-Girona-December-12-2025-La-Liga
Jhon Solis,22.0,co COL,MF,21-070,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9024a00a_summary,https://fbref.com/en/matches/a2938790/Real-Sociedad-Girona-December-12-2025-La-Liga
Axel Witsel,20.0,be BEL,DM,36-334,90,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,,,9024a00a_summary,https://fbref.com/en/matches/a2938790/Real-Sociedad-Girona-December-12-2025-La-Liga
Iván Martín,23.0,es ESP,DM,26-301,63,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,,,9024a00a_summary,https://fbref.com/en/matches/a2938790/Real-Sociedad-Girona-December-12-2025-La-Liga
Thomas Lemar,11.0,fr FRA,MF,30-030,27,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,9024a00a_summary,https://fbref.com/en/matches/a2938790/Real-Sociedad-Girona-December-12-2025-La-Liga
Álex Moreno,24.0,es ESP,LB,32-187,90,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,,,9024a00a_summary,https://fbref.com/en/matches/a2938790/Real-Sociedad-Girona-December-12-2025-La-Liga
Daley Blind,17.0,nl NED,CB,35-278,90,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,,,9024a00a_summary,https://fbref.com/en/matches/a2938790/Real-Sociedad-Girona-December-12-2025-La-Liga
Vitor Reis,12.0,br BRA,CB,19-334,90,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,,,9024a00a_summary,https://fbref.com/en/matches/a2938790/Real-Sociedad-Girona-December-12-2025-La-Liga
Arnau Martinez,4.0,es ESP,RB,22-231,90,0,0,0,0,2,0,0,0,1,2,0,0,0,2,0,,,9024a00a_summary,https://fbref.com/en/matches/a2938790/Real-Sociedad-Girona-December-12-2025-La-Liga
Paulo Gazzaniga,13.0,ar ARG,GK,33-344,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9024a00a_summary,https://fbref.com/en/matches/a2938790/Real-Sociedad-Girona-December-12-2025-La-Liga
15 Players,,,,,990,2,2,0,0,14,3,2,0,5,20,4,10,7,10,0,,,9024a00a_summary,https://fbref.com/en/matches/a2938790/Real-Sociedad-Girona-December-12-2025-La-Liga
Julián Álvarez,19.0,ar ARG,FW,25-316,58,0,0,0,0,1,0,0,0,1,1,0,2,2,0,0,,,db3b9613_summary,https://fbref.com/en/matches/2744cb5b/Atletico-Madrid-Valencia-December-13-2025-La-Liga
Antoine Griezmann,7.0,fr FRA,"FW,MF",34-267,32,1,0,0,0,1,1,0,0,0,0,1,4,0,0,0,,,db3b9613_summary,https://fbref.com/en/matches/2744cb5b/Atletico-Madrid-Valencia-December-13-2025-La-Liga
Alexander Sørloth,9.0,no NOR,FW,30-008,90,0,0,0,0,2,2,1,0,2,1,1,1,1,0,0,,,db3b9613_summary,https://fbref.com/en/matches/2744cb5b/Atletico-Madrid-Valencia-December-13-2025-La-Liga
Nicolás González,23.0,ar ARG,LM,27-251,58,0,0,0,0,2,1,0,0,2,2,0,0,0,1,0,,,db3b9613_summary,https://fbref.com/en/matches/2744cb5b/Atletico-Madrid-Valencia-December-13-2025-La-Liga
Conor Gallagher,4.0,eng ENG,MF,25-310,32,0,0,0,0,0,0,0,0,0,3,0,2,1,1,0,,,db3b9613_summary,https://fbref.com/en/matches/2744cb5b/Atletico-Madrid-Valencia-December-13-2025-La-Liga
Koke,6.0,es ESP,CM,33-339,90,1,0,0,0,1,1,0,0,1,1,0,0,3,1,0,,,db3b9613_summary,https://fbref.com/en/matches/2744cb5b/Atletico-Madrid-Valencia-December-13-2025-La-Liga
Pablo Barrios,8.0,es ESP,CM,22-181,58,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,db3b9613_summary,https://fbref.com/en/matches/2744cb5b/Atletico-Madrid-Valencia-December-13-2025-La-Liga
Thiago Almada,11.0,ar ARG,"FW,MF",24-231,32,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,db3b9613_summary,https://fbref.com/en/matches/2744cb5b/Atletico-Madrid-Valencia-December-13-2025-La-Liga
Giuliano Simeone,20.0,ar ARG,RM,22-360,90,0,0,0,0,1,0,0,0,0,1,0,2,2,0,0,,,db3b9613_summary,https://fbref.com/en/matches/2744cb5b/Atletico-Madrid-Valencia-December-13-2025-La-Liga
Matteo Ruggeri,3.0,it ITA,LB,23-155,90,0,0,0,0,1,1,0,0,1,0,0,1,3,1,0,,,db3b9613_summary,https://fbref.com/en/matches/2744cb5b/Atletico-Madrid-Valencia-December-13-2025-La-Liga
Dávid Hancko,17.0,sk SVK,CB,28-000,90,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,,,db3b9613_summary,https://fbref.com/en/matches/2744cb5b/Atletico-Madrid-Valencia-December-13-2025-La-Liga
Marc Pubill,18.0,es ESP,CB,22-176,90,0,1,0,0,0,0,1,0,2,0,0,0,0,2,0,,,db3b9613_summary,https://fbref.com/en/matches/2744cb5b/Atletico-Madrid-Valencia-December-13-2025-La-Liga
Nahuel Molina,16.0,ar ARG,RB,27-251,45,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,,,db3b9613_summary,https://fbref.com/en/matches/2744cb5b/Atletico-Madrid-Valencia-December-13-2025-La-Liga
Robin Le Normand,24.0,es ESP,DF,29-032,45,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,,,db3b9613_summary,https://fbref.com/en/matches/2744cb5b/Atletico-Madrid-Valencia-December-13-2025-La-Liga
Jan Oblak,13.0,si SVN,GK,32-340,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,db3b9613_summary,https://fbref.com/en/matches/2744cb5b/Atletico-Madrid-Valencia-December-13-2025-La-Liga
15 Players,,,,,990,2,1,0,0,10,6,3,0,13,10,2,18,13,8,0,,,db3b9613_summary,https://fbref.com/en/matches/2744cb5b/Atletico-Madrid-Valencia-December-13-2025-La-Liga
Diego López,16.0,es ESP,FW,23-214,54,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,,,dcc91a7b_summary,https://fbref.com/en/matches/2744cb5b/Atletico-Madrid-Valencia-December-13-2025-La-Liga
Lucas Beltrán,15.0,ar ARG,"FW,MF",24-259,36,1,0,0,0,2,2,0,0,2,2,0,0,1,1,0,,,dcc91a7b_summary,https://fbref.com/en/matches/2744cb5b/Atletico-Madrid-Valencia-December-13-2025-La-Liga
Hugo Duro,9.0,es ESP,FW,26-033,90,0,0,0,0,3,0,1,0,1,1,1,0,0,1,0,,,dcc91a7b_summary,https://fbref.com/en/matches/2744cb5b/Atletico-Madrid-Valencia-December-13-2025-La-Liga
Jesus Vazquez,21.0,es ESP,LM,22-345,81,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,,,dcc91a7b_summary,https://fbref.com/en/matches/2744cb5b/Atletico-Madrid-Valencia-December-13-2025-La-Liga
José Luis Gayà,14.0,es ESP,"DF,MF",30-202,9,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,,,dcc91a7b_summary,https://fbref.com/en/matches/2744cb5b/Atletico-Madrid-Valencia-December-13-2025-La-Liga
Domingos André Ribeiro Almeida,10.0,pt POR,CM,25-197,90,0,1,0,0,0,0,0,0,2,2,0,5,0,2,0,,,dcc91a7b_summary,https://fbref.com/en/matches/2744cb5b/Atletico-Madrid-Valencia-December-13-2025-La-Liga
José Luis García Vayá,18.0,es ESP,CM,27-124,81,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,,,dcc91a7b_summary,https://fbref.com/en/matches/2744cb5b/Atletico-Madrid-Valencia-December-13-2025-La-Liga
Largie Ramazani,17.0,be BEL,"FW,MF",24-289,9,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,,dcc91a7b_summary,https://fbref.com/en/matches/2744cb5b/Atletico-Madrid-Valencia-December-13-2025-La-Liga
Filip Ugrinic,23.0,ch SUI,CM,26-342,71,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,,,dcc91a7b_summary,https://fbref.com/en/matches/2744cb5b/Atletico-Madrid-Valencia-December-13-2025-La-Liga
Javier Guerra,8.0,es ESP,MF,22-346,19,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,dcc91a7b_summary,https://fbref.com/en/matches/2744cb5b/Atletico-Madrid-Valencia-December-13-2025-La-Liga
Thierry Correia,12.0,pt POR,RM,26-279,90,0,0,0,0,0,0,0,0,2,1,0,4,1,1,0,,,dcc91a7b_summary,https://fbref.com/en/matches/2744cb5b/Atletico-Madrid-Valencia-December-13-2025-La-Liga
Copete,3.0,es ESP,CB,26-064,90,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,,,dcc91a7b_summary,https://fbref.com/en/matches/2744cb5b/Atletico-Madrid-Valencia-December-13-2025-La-Liga
Eray Cömert,24.0,ch SUI,CB,27-312,70,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,,,dcc91a7b_summary,https://fbref.com/en/matches/2744cb5b/Atletico-Madrid-Valencia-December-13-2025-La-Liga
Baptiste Santamaria,22.0,fr FRA,MF,30-279,20,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,dcc91a7b_summary,https://fbref.com/en/matches/2744cb5b/Atletico-Madrid-Valencia-December-13-2025-La-Liga
Dimitri Foulquier,20.0,fr FRA,CB,32-265,90,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,,,dcc91a7b_summary,https://fbref.com/en/matches/2744cb5b/Atletico-Madrid-Valencia-December-13-2025-La-Liga
Julen Agirrezabala,25.0,es ESP,GK,24-352,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,dcc91a7b_summary,https://fbref.com/en/matches/2744cb5b/Atletico-Madrid-Valencia-December-13-2025-La-Liga
16 Players,,,,,990,1,1,0,0,13,2,1,0,11,13,1,24,6,8,0,,,dcc91a7b_summary,https://fbref.com/en/matches/2744cb5b/Atletico-Madrid-Valencia-December-13-2025-La-Liga
Vedat Muriqi,7.0,xk KVX,FW,31-233,89,1,0,0,0,8,5,0,0,0,4,0,0,0,0,0,,,2aa12281_summary,https://fbref.com/en/matches/7cd52946/Mallorca-Elche-December-13-2025-La-Liga
Abdón Prats,9.0,es ESP,FW,33-006,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,2aa12281_summary,https://fbref.com/en/matches/7cd52946/Mallorca-Elche-December-13-2025-La-Liga
Jan Virgili,17.0,es ESP,AM,19-140,85,0,1,0,0,2,0,0,0,1,2,0,1,0,0,0,,,2aa12281_summary,https://fbref.com/en/matches/7cd52946/Mallorca-Elche-December-13-2025-La-Liga
Mateu Morey,2.0,es ESP,DF,25-286,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,2aa12281_summary,https://fbref.com/en/matches/7cd52946/Mallorca-Elche-December-13-2025-La-Liga
Sergi Darder,10.0,es ESP,AM,31-356,85,0,0,0,0,1,0,0,0,1,1,0,5,1,1,0,,,2aa12281_summary,https://fbref.com/en/matches/7cd52946/Mallorca-Elche-December-13-2025-La-Liga
Pablo Torre,20.0,es ESP,MF,22-254,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2aa12281_summary,https://fbref.com/en/matches/7cd52946/Mallorca-Elche-December-13-2025-La-Liga
